FIPS Code,County,State,"County, State",Percentile Sociodemographic Domain Score,Percentile Air Domain Score,Percentile Water Domain Score,Percentile Built-Environment Domain Score,Percentile Land Domain Score,Percentile Adults with less than High School Diploma,Percentile Adults with High School Diploma,Percentile Adults completing a College Degree,Percentile Total Labour Force,Percentile Employed,Percentile Unemployed,Percentile Median Monthly Rent (Studio)
1067,Henry County,Alabama,"Henry County, AL",21.34902959,53.29303213,96.46834235,15.52656697,21.06267897,88.00509068,40.10499523,37.03468024,34.42570792,34.83932549,25.692014,81.03722558
1069,Houston County,Alabama,"Houston County, AL",66.306077,57.14285714,96.37289214,63.85618836,9.163219854,62.18580974,36.28698696,66.86286987,80.55997455,80.90995864,76.36016545,59.7836462
1071,Jackson County,Alabama,"Jackson County, AL",29.68501432,36.43016227,89.08685969,22.55806554,42.85714286,77.87146039,74.64206172,28.85777919,68.53324849,68.97868279,56.39516386,61.89945912
1073,Jefferson County,Alabama,"Jefferson County, AL",88.86414254,37.63919822,91.53674833,54.56570156,92.90486796,36.87559656,14.61979001,43.00031817,96.43652561,96.46834235,94.9093223,16.16290169
1075,Lamar County,Alabama,"Lamar County, AL",8.431434935,3.595291123,96.65924276,4.136175628,76.48743239,79.82818963,82.32580337,46.54788419,29.62138085,29.98727331,20.155902,85.79382755
1077,Lauderdale County,Alabama,"Lauderdale County, AL",63.95163856,41.39357302,90.29589564,30.76678333,26.08972319,52.05217945,53.45211581,32.32580337,79.16003818,79.28730512,73.46484251,73.3216672
1079,Lawrence County,Alabama,"Lawrence County, AL",39.29366847,11.10404073,90.23226217,4.740693605,10.21317213,87.00286351,76.82150811,13.23576201,55.64747057,55.99745466,44.25707922,62.24944321
1081,Lee County,Alabama,"Lee County, AL",82.85077951,28.47597836,91.40948139,32.03945275,72.8285078,38.14826599,6.713331212,54.40661788,86.66878778,86.8596882,80.90995864,29.9395482
1083,Limestone County,Alabama,"Limestone County, AL",71.61947184,15.71746739,89.78682787,3.372573974,2.736239262,70.37861915,25.00795418,49.9522749,80.46452434,81.00540885,69.79000955,30.40089087
1085,Lowndes County,Alabama,"Lowndes County, AL",7.317849189,19.05822463,98.21826281,20.29907731,44.89341394,82.27807827,82.99395482,18.02418072,18.04008909,17.18103723,36.79605472,34.20299077
1087,Macon County,Alabama,"Macon County, AL",35.76201082,49.85682469,91.37766465,46.54788419,59.30639516,77.33057588,31.35539294,60.78587337,38.84823417,38.56188355,48.40916322,65.89245943
1089,Madison County,Alabama,"Madison County, AL",93.50938594,45.40248171,90.42316258,43.9707286,20.87177856,28.47597836,3.54756602,30.65542475,94.27298759,94.46388801,90.13681196,30.40089087
1091,Marengo County,Alabama,"Marengo County, AL",33.91664015,15.20839962,94.43207127,72.70124085,85.45975183,69.63092587,71.0467706,42.92077633,37.95736557,38.11644925,36.36652879,82.309895
1093,Marion County,Alabama,"Marion County, AL",18.35825644,53.61119949,90.77314668,11.86764238,57.55647471,85.95291123,51.19312759,67.14922049,53.64301623,54.05663379,41.0594973,85.79382755
1095,Marshall County,Alabama,"Marshall County, AL",45.46611518,49.98409163,90.04136176,26.05790646,52.30671333,78.44416163,33.99618199,54.12026726,79.92363983,80.30544066,68.56506522,65.12885778
1097,Mobile County,Alabama,"Mobile County, AL",74.16481069,36.74832962,97.04104359,28.85777919,51.16131085,60.08590519,46.32516704,37.71874006,94.24117086,94.17753738,93.89118676,30.13044862
1099,Monroe County,Alabama,"Monroe County, AL",18.2309895,10.05408845,96.6910595,25.67610563,46.00699968,77.76010181,95.87973274,8.46325167,36.58924594,36.23926185,43.46166083,85.79382755
1101,Montgomery County,Alabama,"Montgomery County, AL",84.95068406,60.10181355,93.73210309,60.86541521,62.13808463,59.92682151,10.19726376,35.60292714,90.10499523,90.00954502,90.26407891,34.20299077
1103,Morgan County,Alabama,"Morgan County, AL",69.1695832,17.62647152,90.32771238,26.85332485,47.85237035,75.2465797,37.00286351,50.15908368,83.90073178,84.05981546,75.91473115,62.24944321
1105,Perry County,Alabama,"Perry County, AL",5.886096087,11.54947502,92.52306713,2.990773147,67.32421254,92.71396755,60.03818008,10.2768056,16.25835189,15.62201718,30.73496659,74.61024499
1107,Pickens County,Alabama,"Pickens County, AL",13.20394528,61.40629971,94.33662106,4.549793191,70.53770283,80.24180719,74.10117722,38.37098314,37.19376392,37.48011454,34.64842507,82.72351257
1109,Pike County,Alabama,"Pike County, AL",54.21571747,48.01145402,94.87750557,35.82564429,48.80687241,59.84727967,45.52974865,9.879096405,58.67006045,59.24276169,50.4931594,42.5867006
1111,Randolph County,Alabama,"Randolph County, AL",15.4629335,63.31530385,88.54597518,26.12153993,77.18740057,83.18485523,56.20426344,38.18008272,44.03436207,45.02068088,29.76455616,85.79382755
1113,Russell County,Alabama,"Russell County, AL",32.61215399,53.2612154,92.17308304,25.03977092,59.43366211,70.28316895,26.6306077,91.42538976,68.88323258,69.36048361,58.87686923,31.35539294
1115,St. Clair County,Alabama,"St. Clair County, AL",60.10181355,11.39039135,93.44575247,2.258988228,84.31434935,67.75373847,53.19758193,63.95163856,78.81005409,79.03277124,68.86732421,16.16290169
1117,Shelby County,Alabama,"Shelby County, AL",94.62297168,22.84441616,93.79573656,14.19026408,69.36048361,15.73337576,3.499840916,39.230035,90.90041362,91.0594973,83.00986319,16.16290169
1119,Sumter County,Alabama,"Sumter County, AL",2.958956411,6.681514477,97.16831053,52.21126312,83.51893096,70.37861915,51.54311168,59.16321985,23.38530067,23.46484251,23.87846007,40.2163538
1121,Talladega County,Alabama,"Talladega County, AL",34.55297486,51.12949411,91.21858097,23.16258352,52.11581292,83.66210627,46.07063315,65.98790964,76.77378301,76.83741648,75.21476297,55.98154629
1123,Tallapoosa County,Alabama,"Tallapoosa County, AL",36.20744512,17.59465479,91.28221444,40.27998727,80.7826917,85.44384346,43.41393573,38.59370029,61.59720013,61.81991728,59.24276169,63.5857461
1125,Tuscaloosa County,Alabama,"Tuscaloosa County, AL",79.70092269,51.76582883,91.31403118,27.83964365,77.34648425,45.13203945,23.3216672,38.18008272,89.59592746,89.78682787,87.14603882,18.07190582
1127,Walker County,Alabama,"Walker County, AL",17.81737194,16.3538021,90.58224626,14.66751511,75.59656379,83.94845689,54.07254216,66.94241171,70.5058861,70.76041998,65.0174992,73.3216672
1129,Washington County,Alabama,"Washington County, AL",6.363347121,29.55774738,96.97741012,6.554247534,72.89214127,67.45147948,92.66624244,23.30575883,33.24848871,33.1530385,34.42570792,54.13617563
1131,Wilcox County,Alabama,"Wilcox County, AL",2.195354757,50.20680878,93.09576837,69.48775056,70.79223672,90.80496341,80.20999045,23.00349984,12.50397709,11.51765829,33.10531339,56.42698059
1133,Winston County,Alabama,"Winston County, AL",15.9083678,70.12408527,90.7095132,10.97677378,61.85173401,92.4912504,73.01940821,18.7241489,46.54788419,47.05695196,32.10308622,85.79382755
2013,Aleutians East Borough,Alaska,"Aleutians East Borough, AK",3.118040089,65.35157493,56.76105632,80.59179128,99.90454979,63.50620426,81.21221763,37.60738148,11.86764238,12.34489341,7.206490614,15.22430799
2016,Aleutians West Census Area,Alaska,"Aleutians West Census Area, AK",18.07190582,99.71364938,59.02004454,40.1209036,98.47279669,27.37830099,87.78237353,58.98822781,18.29462297,18.45370665,16.22653516,4.056633789
2020,Anchorage Municipality,Alaska,"Anchorage Municipality, AK",93.54120267,95.48202354,34.39389119,60.38816417,99.04549793,9.942729876,9.035952911,69.75819281,92.61851734,92.61851734,93.73210309,11.74037544
2050,Bethel Census Area,Alaska,"Bethel Census Area, AK",18.04008909,68.02418072,56.37925549,42.9844098,99.61819917,77.87146039,98.75914731,7.301940821,34.71205854,32.51670379,64.95386573,2.768055997
2060,Bristol Bay Borough,Alaska,"Bristol Bay Borough, AK",61.50174992,97.231944,58.86096087,99.90454979,98.09099586,11.35857461,27.79191855,90.83678015,0.859051861,0.699968183,2.290804963,23.78300986
2068,Denali Borough,Alaska,"Denali Borough, AK",68.43779828,99.33184855,62.1062679,99.30003182,99.77728285,0.318167356,28.88959593,31.16449252,2.354438435,2.163538021,10.49952275,7.540566338
2070,Dillingham Census Area,Alaska,"Dillingham Census Area, AK",38.30734967,98.02736239,57.30194082,86.9551384,98.28189628,64.04708877,79.0009545,21.33312122,7.222398982,6.87241489,17.08558702,12.28125994
2090,Fairbanks North Star Borough,Alaska,"Fairbanks North Star Borough, AK",84.44161629,96.50015908,19.94909322,69.77410118,99.65001591,7.52465797,9.513203945,91.28221444,80.17817372,80.14635698,81.60992682,12.05854279
2100,Haines Borough,Alaska,"Haines Borough, AK",79.19185492,63.76073815,56.72923958,99.0136812,99.96818326,0.222717149,49.5545657,83.28030544,3.277123767,2.799872733,14.26980592,20.31498568
2105,Hoonah-Angoon Census Area,Alaska,"Hoonah-Angoon Census Area, AK",7.795100223,99.96818326,88.25962456,98.34552975,99.52274897,9.990454979,62.07445116,90.78905504,4.136175628,3.754374801,13.02895323,16.81514477
2110,Juneau City and Borough,Alaska,"Juneau City and Borough, AK",94.14572065,99.61819917,64.9697741,89.91409481,99.74546612,1.511294941,5.695195673,82.10308622,59.7836462,59.65637926,61.75628381,9.704104359
2122,Kenai Peninsula Borough,Alaska,"Kenai Peninsula Borough, AK",71.33312122,94.59115495,52.30671333,91.40948139,99.42729876,17.54692969,35.04613427,82.24626153,72.79669106,72.19217308,79.81228126,14.0789055
2130,Ketchikan Gateway Borough,Alaska,"Ketchikan Gateway Borough, AK",81.51447661,87.55965638,63.06076997,96.91377665,99.45911549,10.62678969,31.92809418,90.00954502,33.47120585,32.80305441,49.09322304,11.67674197
2150,Kodiak Island Borough,Alaska,"Kodiak Island Borough, AK",61.53356666,88.7368756,57.07922367,91.50493159,98.79096405,44.92523067,16.81514477,62.39261852,31.11676742,30.48043271,41.42538976,6.347438753
2164,Lake and Peninsula Borough,Alaska,"Lake and Peninsula Borough, AK",0.731784919,86.54152084,62.61533567,98.31371301,97.77282851,54.80432708,57.60419981,37.78237353,1.543111677,1.495386573,6.999681833,57.85873369
2170,Matanuska-Susitna Borough,Alaska,"Matanuska-Susitna Borough, AK",72.66942412,99.80909959,54.43843462,20.23544384,99.87273306,12.91759465,48.25007954,90.08908686,81.57811009,81.25994273,86.19153675,20.31498568
2180,Nome Census Area,Alaska,"Nome Census Area, AK",13.61756284,88.99140948,57.39739103,81.13267579,99.84091632,66.94241171,90.26407891,15.31975819,20.95132039,19.75819281,41.98218263,2.704422526
2185,North Slope Borough,Alaska,"North Slope Borough, AK",25.03977092,98.60006363,51.67037862,2.195354757,98.69551384,51.17721922,82.32580337,61.34266624,14.15844734,13.93573019,21.90582246,5.93382119
2188,Northwest Arctic Borough,Alaska,"Northwest Arctic Borough, AK",2.09990455,96.27744193,62.2017181,29.65319758,99.71364938,73.46484251,97.07286032,5.313394846,14.12663061,12.77441934,37.30512249,6.665606109
2195,Petersburg Borough,Alaska,"Petersburg Borough, AK",27.71237671,99.93636653,88.95959275,99.33184855,99.39548202,47.37511931,47.1364938,42.14126631,6.649697741,6.426980592,13.69710468,12.32898505
2198,Prince of Wales-Hyder Census Area,Alaska,"Prince of Wales-Hyder Census Area, AK",4.899777283,99.90454979,91.09131403,96.59560929,98.02736239,31.19630926,70.56951957,82.50079542,13.87209672,12.98122813,26.43970729,18.35825644
2220,Sitka City and Borough,Alaska,"Sitka City and Borough, AK",88.92777601,98.40916322,66.97422844,98.1228126,99.1091314,4.422526249,12.02672606,81.24403436,23.19440025,23.25803373,23.57620108,10.96086542
2230,Skagway Municipality,Alaska,"Skagway Municipality, AK",53.42029908,100,89.43684378,99.87273306,99.36366529,52.78396437,29.95545657,71.28539612,1.495386573,1.177219217,10.70633153,10.96086542
2240,Southeast Fairbanks Census Area,Alaska,"Southeast Fairbanks Census Area, AK",47.02513522,97.26376074,56.31562202,84.34616608,99.68183264,32.54852052,55.34521158,75.56474706,16.32198536,16.06745148,24.89659561,10.61088132
2261,Valdez-Cordova Census Area,Alaska,"Valdez-Cordova Census Area, AK",63.25167038,98.82278078,59.37002864,99.36366529,99.58638244,3.245307031,24.78523703,82.38943684,11.13585746,10.78587337,20.93541203,16.59242762
2270,Wade Hampton Census Area,Alaska,"Wade Hampton Census Area, AK",0.28635062,99.0136812,55.99745466,7.922367165,98.15462934,92.33216672,99.93636653,2.958956411,10.8176901,8.717785555,47.74101177,49.30003182
2275,Wrangell City and Borough,Alaska,"Wrangell City and Borough, AK",13.68119631,99.87273306,89.85046134,98.6636971,99.0136812,53.97709195,41.69583201,93.09576837,2.768055997,2.608972319,8.526885142,32.81896277
2282,Yakutat City and Borough,Alaska,"Yakutat City and Borough, AK",43.49347757,98.47279669,93.89118676,99.65001591,99.93636653,7.795100223,84.79160038,76.48743239,0.190900414,0.190900414,1.797645562,14.38116449
2290,Yukon-Koyukuk Census Area,Alaska,"Yukon-Koyukuk Census Area, AK",1.240852689,99.77728285,53.89755011,93.22303532,99.80909959,56.0769965,86.5097041,62.6471524,11.35857461,10.03818008,34.07572383,43.23894368
4001,Apache County,Arizona,"Apache County, AZ",2.068087814,94.27298759,30.89405027,1.463569838,81.70537703,84.68024181,34.85523385,90.08908686,62.61533567,61.59720013,77.26694241,50.81132676
4003,Cochise County,Arizona,"Cochise County, AZ",76.10563156,85.10976774,5.917912822,45.05249761,84.69615017,51.71810372,9.417753738,93.85937003,81.41902641,81.35539294,82.15081133,28.47597836
4005,Coconino County,Arizona,"Coconino County, AZ",85.23703468,76.07381483,13.45847916,71.65128858,95.83200764,33.42348075,5.886096087,54.40661788,85.77791919,85.68246898,88.92777601,3.18167356
4007,Gila County,Arizona,"Gila County, AZ",34.90295896,59.3382119,30.67133312,56.28380528,97.16831053,60.35634744,22.41489023,94.43207127,65.4152084,65.20839962,67.37193764,16.32198536
4009,Graham County,Arizona,"Graham County, AZ",31.40311804,80.01909004,41.23448934,25.70792237,89.85046134,70.28316895,29.65319758,96.15017499,58.06554248,58.32007636,55.87018772,14.0311804
4011,Greenlee County,Arizona,"Greenlee County, AZ",34.83932549,83.23258034,30.48043271,41.23448934,94.8138721,70.87177856,30.62360802,90.614063,22.70124085,22.74896596,20.82405345,50.23862552
4012,La Paz County,Arizona,"La Paz County, AZ",7.572383073,92.5867006,24.24435253,77.47375119,83.80528158,88.06872415,44.12981228,80.63951639,41.36175628,41.36175628,45.62519885,21.47629653
4013,Maricopa County,Arizona,"Maricopa County, AZ",93.73210309,71.81037226,1.049952275,13.4902959,58.8927776,53.29303213,6.792873051,62.2017181,99.93636653,99.93636653,99.84091632,7.651924913
4015,Mohave County,Arizona,"Mohave County, AZ",56.4747057,5.377028317,24.14890232,20.90359529,96.50015908,64.74705695,50.55679287,92.47534203,88.22780783,88.14826599,89.7231944,30.86223353
4017,Navajo County,Arizona,"Navajo County, AZ",26.91695832,60.57906459,1.972637607,27.99872733,82.91441298,76.21699014,24.32389437,92.10944957,78.33280305,77.98281896,83.2007636,34.20299077
4019,Pima County,Arizona,"Pima County, AZ",90.45497932,77.88736876,3.086223353,15.43111677,87.49602291,48.77505568,5.631562202,70.93541203,98.28189628,98.28189628,97.86827871,30.59179128
4021,Pinal County,Arizona,"Pinal County, AZ",75.46929685,34.1393573,8.399618199,0.318167356,51.47947821,61.37448298,29.76455616,81.80082724,94.30480433,94.24117086,93.9230035,7.651924913
4023,Santa Cruz County,Arizona,"Santa Cruz County, AZ",44.16162902,52.62488069,3.818008272,37.73464843,95.95927458,93.79573656,18.00827235,38.02099905,62.99713649,62.01081769,76.75787464,55.66337894
4025,Yavapai County,Arizona,"Yavapai County, AZ",82.91441298,74.41934458,19.40820872,67.26057906,97.00922685,27.076042,14.14253898,94.35252943,90.00954502,89.97772829,88.76869233,21.47629653
4027,Yuma County,Arizona,"Yuma County, AZ",46.10244989,65.28794146,19.34457525,10.46770601,54.08845052,96.97741012,15.4629335,60.96086542,88.92777601,87.94145721,95.2593064,22.27171492
5001,Arkansas County,Arkansas,"Arkansas County, AR",41.1072224,48.04327076,52.40216354,86.25517022,15.94018454,67.00604518,89.24594337,19.39230035,44.16162902,44.73433026,35.55520204,74.81705377
5003,Ashley County,Arkansas,"Ashley County, AR",29.04867961,57.62010818,31.46675151,73.84664333,19.34457525,70.87177856,98.71142221,10.06999682,34.07572383,33.50302259,49.77728285,98.69551384
5005,Baxter County,Arkansas,"Baxter County, AR",58.16099268,39.70728603,37.00286351,74.03754375,85.58701877,50.57270124,54.77251034,82.24626153,59.05186128,59.40184537,54.1998091,75.75564747
5007,Benton County,Arkansas,"Benton County, AR",85.077951,79.92363983,31.49856825,15.49475024,58.22462615,44.82978046,23.14667515,17.05377028,92.20489978,92.39580019,87.97327394,32.10308622
5009,Boone County,Arkansas,"Boone County, AR",52.14762965,26.31244034,35.50747693,66.36971047,50.71587655,54.26344257,50.69996818,83.12122176,58.32007636,58.79732739,47.93191219,95.59338212
5011,Bradley County,Arkansas,"Bradley County, AR",13.93573019,76.64651607,35.69837735,73.27394209,85.87336939,78.34871142,88.76869233,19.90136812,20.83996182,20.80814508,22.44670697,89.54820235
5013,Calhoun County,Arkansas,"Calhoun County, AR",2.704422526,68.50143175,52.68851416,7.572383073,87.52783964,75.66019726,94.98886414,27.29875915,11.19949093,11.34266624,9.720012727,69.48775056
5015,Carroll County,Arkansas,"Carroll County, AR",53.51574928,69.10594973,22.23989819,82.72351257,73.8148266,65.19249125,59.22685332,35.49156857,52.43398027,52.97486478,44.89341394,99.33184855
5017,Chicot County,Arkansas,"Chicot County, AR",3.340757238,74.22844416,35.85746102,91.63219854,8.081450843,93.17531021,69.29685014,14.922049,15.49475024,14.66751511,30.32134903,88.22780783
5019,Clark County,Arkansas,"Clark County, AR",50.46134267,63.47438753,53.67483296,65.51065861,76.01018136,49.36366529,41.69583201,51.35221126,42.15717467,42.0935412,43.60483614,93.49347757
5021,Clay County,Arkansas,"Clay County, AR",19.53547566,63.85618836,34.5847916,30.8304168,0.731784919,77.44193446,83.98027362,31.25994273,28.14190264,28.44416163,24.99204582,93.31848552
5023,Cleburne County,Arkansas,"Cleburne County, AR",22.52624881,73.01940821,59.3382119,46.42061724,52.05217945,63.85618836,81.41902641,34.72796691,42.79350939,42.92077633,43.15940185,69.18549157
5025,Cleveland County,Arkansas,"Cleveland County, AR",32.23035317,70.41043589,32.89850461,8.431434935,87.08240535,45.00477251,96.07063315,24.92841234,15.68565065,15.94018454,15.06522431,57.85873369
5027,Columbia County,Arkansas,"Columbia County, AR",41.29812281,58.8927776,30.54406618,66.94241171,74.16481069,62.51988546,85.28475978,10.80178174,42.18899141,41.96627426,47.93191219,94.95704741
5029,Conway County,Arkansas,"Conway County, AR",36.93923003,37.09831371,58.57461024,63.95163856,19.37639198,63.76073815,82.94622972,25.86700605,40.15272033,40.1209036,37.75055679,88.51415845
5031,Craighead County,Arkansas,"Craighead County, AR",72.22398982,78.65097041,59.94272988,45.847916,0.381800827,45.59338212,47.04104359,32.54852052,83.10531339,83.23258034,78.0623608,67.19694559
5033,Crawford County,Arkansas,"Crawford County, AR",43.55711104,55.96563793,34.42570792,9.926821508,63.15622017,73.51256761,53.91345848,51.98854598,71.07858734,71.26948775,65.31975819,72.8762329
5035,Crittenden County,Arkansas,"Crittenden County, AR",42.06172447,59.17912822,36.49379574,47.43875278,2.640789055,76.6306077,50.55679287,56.5701559,65.57429208,65.28794146,69.29685014,25.38975501
5037,Cross County,Arkansas,"Cross County, AR",31.75310213,20.01272669,28.38052816,58.32007636,6.713331212,84.88705059,79.66910595,18.53324849,34.85523385,34.93477569,34.5370665,78.5555202
5039,Dallas County,Arkansas,"Dallas County, AR",16.16290169,61.08813236,95.10022272,73.62392619,90.35952911,60.89723194,95.22748966,46.72287623,13.33121222,13.4902959,13.69710468,98.69551384
5041,Desha County,Arkansas,"Desha County, AR",18.58097359,60.16544703,38.56188355,93.25485205,1.145402482,88.97550111,94.46388801,2.815781101,25.93063952,25.54883869,33.34393891,98.69551384
5043,Drew County,Arkansas,"Drew County, AR",46.07063315,66.27426026,36.27107859,73.33757556,15.33566656,63.06076997,65.16067451,22.20808145,37.25739739,37.16194718,40.85268851,82.309895
5045,Faulkner County,Arkansas,"Faulkner County, AR",82.37352848,67.80146357,58.38370983,13.93573019,39.96181992,25.27839644,31.65765192,37.17785555,84.18708241,84.40979955,80.49634108,24.51479478
5047,Franklin County,Arkansas,"Franklin County, AR",16.06745148,66.87877824,54.94750239,50.65224308,56.63378937,66.43334394,87.28921413,60.46770601,36.09608654,36.461979,30.89405027,88.62551702
5049,Fulton County,Arkansas,"Fulton County, AR",7.286032453,78.17371938,36.97104677,34.99840916,79.60547248,73.89436844,64.12663061,74.72160356,25.42157175,25.67610563,21.22176265,99.96818326
5051,Garland County,Arkansas,"Garland County, AR",67.00604518,81.48265988,60.51543112,56.15653834,95.29112313,46.30925867,34.61660834,79.46229717,78.58733694,78.5555202,79.68501432,49.87273306
5053,Grant County,Arkansas,"Grant County, AR",46.96150175,60.89723194,94.55933821,8.46325167,88.92777601,39.54820235,76.08972319,44.70251352,39.62774419,40.08908686,29.92363983,42.06172447
5055,Greene County,Arkansas,"Greene County, AR",44.89341394,35.18930958,54.12026726,23.95800191,1.972637607,49.02958956,93.07986001,23.59210945,63.69710468,64.36525612,56.66560611,78.5555202
5057,Hempstead County,Arkansas,"Hempstead County, AR",22.90804963,64.33343939,32.7076042,62.5517022,59.40184537,75.54883869,72.31944003,38.02099905,43.4298441,43.74801145,36.00063633,84.33025772
5059,Hot Spring County,Arkansas,"Hot Spring County, AR",36.11199491,33.31212218,58.22462615,11.39039135,66.27426026,59.03595291,72.04899777,69.71046771,54.75660197,54.78841871,51.39993637,89.93000318
5061,Howard County,Arkansas,"Howard County, AR",17.2446707,56.4747057,34.0439071,79.4463888,41.13903913,66.8469615,78.33280305,58.59051861,28.38052816,28.88959593,21.15812918,99.63410754
5063,Independence County,Arkansas,"Independence County, AR",43.90709513,53.22939866,53.32484887,50.90677696,28.53961184,69.04231626,65.25612472,42.5867006,59.24276169,59.46547884,55.34521158,90.50270442
5065,Izard County,Arkansas,"Izard County, AR",22.30353166,55.1384028,35.73019408,43.11167674,64.04708877,83.04167992,58.06554248,54.99522749,22.78078269,22.60579065,27.33057588,98.69551384
5067,Jackson County,Arkansas,"Jackson County, AR",5.79064588,72.44670697,30.09863188,62.04263443,11.45402482,78.69869551,90.29589564,29.51002227,29.3986637,29.17594655,33.45529749,92.45943366
5069,Jefferson County,Arkansas,"Jefferson County, AR",50.4931594,63.28348711,30.70314986,74.16481069,3.245307031,59.52911231,79.06458797,36.43016227,71.30130449,70.95132039,77.36239262,57.85873369
5071,Johnson County,Arkansas,"Johnson County, AR",23.98981864,29.04867961,36.04836144,25.45338848,70.155902,89.51638562,83.98027362,4.040725422,45.62519885,45.81609927,47.37511931,91.39357302
5073,Lafayette County,Arkansas,"Lafayette County, AR",2.354438435,84.25071588,32.61215399,71.17403754,25.77155584,91.48902323,87.75055679,5.074769329,10.67451479,10.69042316,16.57651925,98.69551384
5075,Lawrence County,Arkansas,"Lawrence County, AR",8.335984728,46.89786828,60.769965,43.58892778,9.449570474,77.02831689,66.8469615,55.90200445,33.72573974,33.75755647,32.58033726,98.69551384
5077,Lee County,Arkansas,"Lee County, AR",2.545338848,70.56951957,49.85682469,55.71110404,2.163538021,93.11167674,95.03658925,9.163219854,11.83582564,11.80400891,17.49920458,98.69551384
5079,Lincoln County,Arkansas,"Lincoln County, AR",5.377028317,63.9834553,32.38943684,3.722558066,3.881641744,90.74132994,98.05917913,6.649697741,18.89914095,18.80369074,20.36271079,57.85873369
5081,Little River County,Arkansas,"Little River County, AR",21.66719695,61.94718422,54.02481705,59.17912822,32.96213808,43.28666879,90.614063,57.33375756,27.42602609,27.5214763,27.15558384,96.2933503
5083,Logan County,Arkansas,"Logan County, AR",23.51256761,33.50302259,55.01113586,28.63506204,45.17976456,63.29939548,91.31403118,47.05695196,40.47088769,40.6617881,38.64142539,99.90454979
5085,Lonoke County,Arkansas,"Lonoke County, AR",63.538021,80.81450843,30.28953229,5.472478524,4.136175628,41.90264079,67.53102132,55.69519567,75.78746421,76.01018136,69.23321667,24.51479478
5087,Madison County,Arkansas,"Madison County, AR",24.02163538,52.11581292,89.30957684,9.640470888,61.91536748,73.43302577,98.98186446,7.254215717,36.68469615,37.13013045,26.91695832,32.10308622
5089,Marion County,Arkansas,"Marion County, AR",25.48520522,81.3235762,36.43016227,48.45688832,71.42857143,66.62424435,51.71810372,79.28730512,31.49856825,31.62583519,29.92363983,90.50270442
5091,Miller County,Arkansas,"Miller County, AR",44.28889596,86.47788737,37.95736557,65.09704104,28.34871142,68.24689787,51.97263761,65.92427617,63.02895323,63.06076997,65.09704104,30.59179128
5093,Mississippi County,Arkansas,"Mississippi County, AR",20.23544384,8.304167992,33.78937321,66.43334394,0.349984092,82.81896277,73.25803373,25.91473115,59.08367801,58.47916004,70.37861915,95.29112313
5095,Monroe County,Arkansas,"Monroe County, AR",7.445116131,40.31180401,25.03977092,93.0321349,5.440661788,91.85491569,88.91186764,7.190582246,12.24944321,12.24944321,16.94241171,99.96818326
5097,Montgomery County,Arkansas,"Montgomery County, AR",5.695195673,85.04613427,36.14381164,37.28921413,77.85555202,79.51002227,47.69328667,72.98759147,13.99936367,13.99936367,16.94241171,98.69551384
5099,Nevada County,Arkansas,"Nevada County, AR",8.876869233,82.18262806,35.60292714,28.03054407,62.58351893,45.13203945,99.12503977,31.45084314,17.05377028,17.02195355,16.65606109,58.3996182
5101,Newton County,Arkansas,"Newton County, AR",11.32675787,69.86955138,51.8294623,6.331530385,78.74642062,67.14922049,67.75373847,61.54947502,16.09926822,16.51288578,11.77219217,98.69551384
5103,Ouachita County,Arkansas,"Ouachita County, AR",29.87591473,92.68215081,54.82023544,58.82914413,85.33248489,65.81291759,80.76678333,58.41552657,45.37066497,45.7524658,40.72542157,71.55583837
5105,Perry County,Arkansas,"Perry County, AR",22.14444798,59.52911231,54.91568565,11.99490932,59.8790964,46.65924276,85.4756602,40.56633789,21.01495387,21.22176265,19.91727649,24.51479478
5107,Phillips County,Arkansas,"Phillips County, AR",21.60356347,77.15558384,29.46229717,75.692014,1.240852689,84.18708241,34.85523385,76.91695832,30.3849825,29.60547248,46.7865097,99.96818326
5109,Pike County,Arkansas,"Pike County, AR",7.508749602,59.94272988,36.93923003,73.05122494,59.94272988,71.22176265,65.54247534,40.35952911,21.57174674,21.65128858,21.74673878,88.51415845
5111,Poinsett County,Arkansas,"Poinsett County, AR",10.7222399,77.50556793,29.71683105,50.23862552,2.545338848,87.32103086,93.9707286,10.02227171,45.21158129,45.56156538,40.85268851,89.30957684
5113,Polk County,Arkansas,"Polk County, AR",17.30830417,60.769965,55.04295259,68.97868279,76.90104995,70.71269488,60.53133948,69.93318486,38.3391664,38.30734967,37.8937321,99.74546612
5115,Pope County,Arkansas,"Pope County, AR",63.91982183,78.81005409,58.67006045,36.39834553,43.20712695,72.25580655,47.85237035,18.39007318,72.22398982,72.44670697,68.75596564,98.93413936
5117,Prairie County,Arkansas,"Prairie County, AR",19.69455934,73.8148266,30.25771556,31.02131721,12.37671015,67.2923958,74.18071906,54.59751829,17.72192173,17.84918867,16.11517658,91.61629017
5119,Pulaski County,Arkansas,"Pulaski County, AR",89.37321031,69.64683423,53.83391664,77.72828508,63.79255488,30.8781419,13.72892141,43.12758511,93.95482024,93.89118676,93.95482024,24.51479478
5121,Randolph County,Arkansas,"Randolph County, AR",27.20330894,20.74451161,31.2758511,29.3986637,14.82659879,73.38530067,59.27457843,76.42379892,36.31880369,36.52561247,32.78714604,76.69424117
5123,St. Francis County,Arkansas,"St. Francis County, AR",14.4766147,73.05122494,93.57301941,54.53388482,13.84027999,85.01431753,61.97900095,72.25580655,37.8937321,37.54374801,48.20235444,88.62551702
